2018-02-12 12:27:26 UTC
1MsDpu1BGoc7q2DYJFNpHmTT9qAud4K7UJ,0.00
1CBhAunnwJCFjmtpznkAZ617rkDGwdEQZ3,2.99
3Pwu82V5dNwYi2m2NQRwF6LkjhujaHoHjB,0.00
14euWhBk6cfc3o2cZ8ohofWiPEuhhTmbkh,0.62
1NeWNwa75Yx5M9ZETqK3wYYJj71CougbqJ,3.50
1M89Lts3W2u61SAuSRu4jk5j26Xwfpt7bW,0.02
1Q5kYaWi5myZRwH9mwCY2ycyzh2Yfu7ueN,0.01
1C1zoE7ikUty3hZf2HxJPZcWXCAHeZkoSh,0.00
1SgqNyRVpAHhwoaBJidqnKdJ7P4P2hjXj,0.03
3GgQVyrKxaHrTq5jMzuh8YQv3khxY9Pc7W,0.16
37h4RddyTU7JqC4ZVXyisiQ1UsuPQaSTfd,0.00
3FkwozQcayYEmKHBMAZen26VTSmsr4A46V,0.03
1BWrrUoYsZem4hAYSQ1fWxxsk5qDo7etbu,0.35
3Fz1YgUBEPC1SYDpV91Gj14SghowxGLsjL,0.02
12tusDYndwgesLKiTgfoNYSZRLyYYkiow6,0.04
1BZFirDcrJAH7jPrDxyiX1SPT7GgmgEoXM,0.11
1Lsv5UbaxjDDKNbsqoARf6Pxh1K9RfE1V8,0.00
363ZSU8fdt5PCimnzGhJ3Ly8j8XGwmZecZ,0.05
1E3RkT3WzgiV4QmbquuFMTXfYvJez8eLtB,0.03
1E7PVTBB8YNLRXCRUTowtGB6QpMnrggMb9,0.18
18Zvxvi6RKyga25G7eSY6XVEE8cSj8CfCz,0.01
12tByC37CaC7wyfZ91J2T8Zi9PjGisEx3t,0.01
1EcBe2iS8s9JiZioMdzWcyRgo6V7xcgKPo,0.03
1BaZFfxGoJyjLNCRQZa6saNzZ2zv2uNy42,0.12
3BMEXZbTDz5Gtq8m32JhgGPE1Ur9bghdJY,0.01
1PRj4iZRzSb24gXRBXovHqjm4aYwXqMUkY,0.05
1ED5qGHLeyX1khvMJHpaF6LtieaGf8ruJD,0.24
3KmM93DwrJTrXjDbH55RPdMD3T8r5uhAqM,0.25
19wLHBaowDug2rp8W9QFAumAS3mFnVJK9B,1.04
12y7jc1mmL4ax6bDYQTJ62sH3FyuHmQfmi,0.01
19m1uorH9ZBCW5bTLLkTtnWHXTLxnzcM3x,0.03
18cjdz6QfX9vU7rf2bYKavFdYEtB1e3cMH,0.12
1MAZGLti2hC9vn28dzr25b4yh9aKwYTB7c,1.99
1KR9p8FrMgiTRKSjngPLG1Jtng3fsR8HUy,0.03
15ugVtTdRjxeMygoEEkMHNJDW4DJrZSX1q,0.11
388UrHrNZCDy13jS7JV3wtXnB6E4GabFyQ,0.5
1NRJdpnqcn4ghPMFkgpxXi44ymdxx3VXTJ,0.00
1DgP9WKNfuFAzn4NLcueQqxkoNitwyy2B1,3.99
1LQNYQvmkL9oaCMHiNsCQzh6d5JK5op6yX,1.8
1Gnj8LPJzDUeLQhnZ1KjQE78WAF1pqyhRv,0.63
37bpjD9reD1rz9HKE4NaBLbeSCa2nVT1A3,0.89
1E9YwddfYXiJ7SkVWNMWf81WD2uBKhQqf1,0.3
1A4TPdfFcTCjGnyLZiLLCbz9REZh86hCbQ,0.01
1FA9Mn3ZvVPBZRH86bttK2ZKAYmLsUrevK,10.13
3CyTyLJwnWfqpmTf7nLbjNPmKag4vbuZbM,1.99
1pfQwEGovoqppeM1Cf3xrWYbKz1ba84zz,0.03
3BMEXRnPfTpVE5vy2qH1jRyUgZUoyDHMXM,0.09
1DLE8oNBNCawsdSvMykTa1VQCatmqhXKKo,0.01
1KndwUrH3ZbAVJJtdfrj4zv2fyBqecDNHp,0.00
1AoZX9x5vgxMLBtTpMryi1pEFnrPxNptaB,0.05
3BrGYP4YSEa4v8a7Hjbraok767Pmc6zLcY,2.00
1H8pH7etLTuDU1eDNA7cG17wb8ThK4y99F,0.09
19Tcz9UyX6o77Ew6qqkyYe3kjLPEYFs8JJ,0.00
15EABvBHMqmHyxVhPmPHJELv4SBGN2piyZ,0.29
1thnJrMdAq1tuZpAuBGtE7f9YqDZKGSUe,0.01
3E1D1FKnQJ3Ffy75hYpgzbSxuHAQidhWqh,0.02
1NmRMLx8oWYTbKG3SWbEGqnHTXSBRfBmNg,0.02
1J7esrgFVbiLGyPPUW7BLgic77m4dBcCdM,0.03
1DxW8HhhqUKF4adK1aPikMJLhPfRVZLNCN,0.00
19qzc5d8UzpKdPnQJErcJyecJeWCdGp3P5,0.00
3H1YyCYJbjHfqYeZLUar2J5aDK6AkhFUgN,0.29
1LGjLHcYjHP92r93zq86FfNVaPQsx5ZgUT,8.53
1DCgyH8j2qCmWQpMvHFY4QfzJzBhWRTzek,27810.85
17XsTdboiVPvUz9sEcwPAu4VDPbHJF9yRa,0.09
1DL77db3A2TCLuN28PtM4sFFvVWD3FUd9e,0.00
