2018-02-10 10:49:54 UTC
1v7RqnzX94fYyryFUbF1FrKsGMPd4cUMU,0.24
1HnB6MhPLLbzu4QesEnsZKzwix5FSjHQCS,0.03
36nWpKDijYSHkKZEayVQGB2HX8xrbHJ2zN,0.04
1Lu6mUQiDkfyiKNTF72TapSggAz4hV1ga1,0.01
16WafLs8sFWouwhXs9uys6Ki9WgNpSN48z,1.44
18M4YGTzRhtJtqxdtfdeHQxtMoQ1ES13cE,0.08
3BMEXPYWP5pMXqjyU9rjxzWULrFeRB8aZW,0.28
3DSe5nB2hJvNdwHm2zbEsLsKdeYNGRPaJK,3.77
1CXoQ7N5gR8GeqeKNCrLVuJKYfFE73LpAH,0.00
1ExxYeSSSvJeRhxMtiD3koMAeXhN9GsGz4,0.03
3GoqbTVqzGyxYYVwVEHm9NsrXpDzN79xQB,0.00
3JGCDJAxbJuZZfW2fmKKBHjkKANtzPkfSm,0.01
12D9ShBn6QxdXMjsBxiGCdtNcwew9FB7Dq,0.02
3MeP9iQK9Q3YuTANJzhv7GWmMNrqWTd1mZ,0.99
1PnngnVUx2JW4P8xHNAyYbAQXvXauh2WFE,0.06
1BkC8FKP4q2PnnGEunDkDvAXLjYnoeDbu4,2
3MhKhNemd7bvhvcn8dSWbFe1CbbFVMPXL6,0.49
1DqrBvczC8NtHfUKHVoDk6PQooZNKrgXQT,0.48
19dbTanKw4SogaTH1vxy7CYzHG1aQuyP5y,0.02
1KYpjKvdRYiF2GVY1LtaAbz3z2DhC2Z8jY,1.99
18TMoXLKN9hvHTyoCaMvkygjYxwyn4K3yD,0.00
34NCFah2nM72K1DC19vd2mGiYm4J29SmJB,0.62
3EsARahMSbYjnHL621diCnKj4uVh8ZPrgj,0.00
1Q55yxHyXQQQ3Dwg9C7PmCLVptmrVHdzu7,0.19
1KoCfJzrrHkSmaGVM9esRH5ahcTQhGNteo,0.00
3261VfCN94zCXEx6FnEDAzNRht8DVK3Baz,0.04
17map9kurKe2QnU6HEUs6JY83mMBCtVDgm,0.38
1FwsCwA5pwFHqR3TtDEMZ6AttNFzZh4yNH,0.17
1Du5NTNRSw1kyurpPWtDP7K7nACHgCGpos,0.84
13SGvEaYs65EbwEDPqJ74QpiHBMj3sy2Jh,0.13
1Hzve4ehEBrhW5AKPAVgavsr5eF7rFwqAp,0.09
13JF5274VuNthhwKkLrYyZW73smjSYAEen,0.01
13iXDXVYpRqfvucraeuoamwo9t4vAjiiUC,0.99
1Ej5Jb2cJg6YvYKGLemgdJ7dSEVnsik1AY,0.47
14LnhJBgAMKxoD68r9visV3fJziMc1mfMx,0.00
3PhgQfnw4NTenEWe7TboAPrHaoVNkf4skj,0.00
33TWLABXQzDeYKZUdPTLe9BJGGQg7ekyCs,0.03
3BMEXvf6dfD96jbfGYoFipULJTQg4bjuwM,0.09
15K9Sfbjbc3CSjcXwD42g3dYMjVddi1hXv,0.03
1CKPunR7U3nANn7aa5m8SYd2JwzZrLDXEs,0.2
195xu3umqiwMAoeN1o1B314iYtwxV1fJ4M,0.73
19GBpA5XEfBMP5UfjFxs5xE8xuWZjPfvdi,1.97
15H91vG1GVjCAgySZMvsme7bTr7RKkCKB7,0.04
3LXHtuiSTbTLGBVgGbVSjFsnfj29gc9KEk,0.01
1Ei5azGqNfkd5VExVDtrsthVmhqyA6GsEi,0.10
1CwyqYuNSYPKtz6oapu579Bt6bNsEinxQh,0.02
12YEVX7Bd3qFVPN9ngwbSkdAJLm5M2gJ6W,0.02
3PrHMLubXnABvimawqxpsz3MWVhTF99nL5,0.01
37rDJVbcnuJQKSMLcU3uSyhaYN23uQ5EoT,2.20
1FXC9xxHNSx2fD8JU76oZrUWJAu9FR8YHR,0.00
1GRdnN2VkLRynyYzcJ1yaZr5GFVL569pPH,0.19
1LcwUUx66jzcHiUwQhp12hKiTh11PTxqLA,0.03
354mJEs9zmtvhZrwfBePeHsj71Sw6zf5PM,1.16
3Akw2pDkX6VV7wCgKpQWHBE7jerQTmhgTq,1.99
36Uc267hYfHgiUTHWosikp3xbebUiVJMCH,0.25
1CJn2k1sjxJTdEf6akVUWpUGVdKfayRqSC,1.80
1QHeNy5ZfCd28yj6Axw776AtkrAtPDeaZd,0.13
3Lc83qyRWsaBSuoBgPV7B3PAffb713gwvz,0.00
13Zu6cp1QbJX8PfcwAb5hiS4guypZEfAs3,0.00
3L4SEKcwH3f7a7fYR8g82h34MMJTnT3zeD,0.96
1AXZs2QFayRHGmsA4sjp6Dt8chMLHRiMRJ,0.16
3Az1bz9P6SSvYFkMkLDAkbQ6WV3nnmDmSH,0.02
1PJwQnHSVPdqbD2yJCHne8tcXxMFjwbJeG,0.17
19KX8dGngHHgLSsAvTNBriMEKPjBQ7Y6c,0.99
37j6cmchvEZTMmfc34WpcfEju1SYNriJbf,0.99
3QaDJu7yxH9UW5kwTofy4fYtRr5hHisfV5,0.15
1HdQBipTv7sLVXr6Uk3LN6w6ibtGAPiBVk,0.26
3ARKcpCcQ6ux8zZ7d2tkwcYSV8PBjuL1tT,0.04
1GtXR4Yva1xzPqXQ1ZZ6YxWw13NhoZuEGJ,29908.27
16GqKNBTCz23eXUdroxrtZn19Pz3ysGrCY,0.00
3Mf8NrCYTzwZNa5Pr5NUi8f1gJEgXr9TSF,0.01
1Ciy9LTFqJSbTSXgXYSz2xgAPAz2BUj93C,0.12
1jF5uxgCTTwAGwE33GAxuM332HJbUFDrN,0.11
1F6R8MdACWwMvqDzeWRhX5KTYqxoy34PWA,0.1
16GCimR65TWLEcbjCDFtdCZmNwHDUcVciT,0.5
1HTh1NrcD8RUJbj4Fy5QWFgYsSRCq4GeQ9,0.06
12tLkRcAtbJ6N7CKfJu1EmCEeU6hGb6Wq4,0.11
1PP64GjTBNizrhJ2xfNNcNgcpcuBWL4U3U,0.05
16u8G1dcVqHMEJ2o8ceFJH8Msw37z7ScfD,0.07
1FBS63htXTdMnAfSzHmKr1sLXpj12yXLfS,0.25
12HSAoQU3CY5DuqvRVBURexjDBWnduT25b,0.00
18UQmCdVe9ym9hYTNbxnFxXdVvkAvGsNA6,0.12
1EgWL8ZGz37AEh5qMy8Ltm4ifP86cbuBvb,0.1
1L1M4ZG5UgBhPtmdW3ayMCfQGWRiKy1F4X,1.58
3CWKGmgyscz5s3pKdBp8cpxMCgoysnkTFk,1.04
35r7WxBWSvVaA8B2k85HQzzJYCCxQ34fYZ,0.46
1KzrJ3PNfwk3UCP9TBY5Yo6LasAz2fL2k6,0.00
16sR6U4gLJE4bVQLKfwiFFw2VaN8foUEog,0.06
1LM6bxN1zrLaP4gCtRpi4pYVG1J3S24GTt,0.00
17nuf1ey8TKTVis3zqyJLg8HBffSgd1Qcg,0.06
1E1nYdGnML7eFJNTq9zSK8ub2ND46hE3N8,0.74
1FbSsaoHW328qUpxRceGLxwZugNB9BbZbt,0.03
12Gm4Re3Z1CLPm4izYmZXX9vEzeE1a732s,0.01
3KZXQqbtKDmSmk6XQBH15Q4cGPLS7XQEVJ,0.12
12QXUaHi2pUjN6fziNxA4T3TznG4xjmWJT,0.01
3JrEvVd5p2BP2QebxqmUX6xV9195ZSLEEN,0.04
3PDYjsJvpyCJb5grUnpXcsp7J1DC9DqsNg,0.00
1FgaD8u9u2t5uPQzdfrpeDCadPvY2MTpxN,0.00
1DiYp8x8AfWGadBzcBPmuH2Zg9XhMZCkXV,0.00
3B8TZ8doqDTgBC6CiTULt4ULHnjbFqTN7X,0.05
1AhZZZyLPHzktvWFZBKL2wicFFQqANYXSL,0.00
