2018-02-11 11:44:17 UTC
37gCjzqvGaAt2E88bb93eD5jyLKTqks4oR,0.00
113ayvmufBf6KcJkcRwExMuubcvREX51e8,1.1
1LgBARzp7cF6NZzqNp9LX1sYGe5xAau8qN,15.51
1PHrz2E5URHC7qWfDzDBZV72fxMyFnsKM1,0.09
1ExKiQu1UHfSiRP8GDbxJnSDgKjMYknP8Z,0.02
1PoEtBpgXf9EtfPGKJVLFogQjBFvhMUM2,0.02
12DCNv26T8SYPiwLrC3CqbqQneY4bXsXK7,0.70
13C2K3UkmFfjjQkJXBXVMwiYFXgJkpJTvB,1.99
1Nangdq7VMAFeEK7qX1n2LWo8uDGRdpuSh,0.13
1CwzpzMiPUv782VTXjfjnrMKwXxchzNKHs,0.01
1ChZggWMNBiSmuCjgXHjBm1N718LziZesw,0.00
1A6VkfwX9JDkbtjsb55U1GGEVUb2CGigNx,0.02
1Q8DC8w3c8q2tkY1nZqpq3wgyf9Wu83awX,0.21
13hh5T5XxVL5WG3xRkiEswBa2ssE4EpNEN,2.44
3BMEXtn5Uic2XmbXrWuoL2T3csnqn4SEa9,0.00
19x2YkDuDPcHZ48aTDft8z29Z9KqKDFT9R,1.27
1QCtjPZXspdMcz15fbdE1HvkqXnxuyp4B3,3.29
1F4edAL41h7whiHJg5bUFrhnq2H8n9j8eZ,0.03
1E43GGuPtJQgWVSBd1nUqRC5Y2K2zGzqZU,0.01
1G4HTA8j1rc2wvtqhUZoxKr6b3rrQJeAZx,0.29
12fxyVg1A45QjYyJ8w6XFFoiqsj4aSJCxJ,0.49
1Bg2UbR3QgPBsPgSKKBezjKiMEHeURx743,0.02
1MUJJ6SSYjFgYofC9b6eyDYcQQSMhihrmD,1.99
15AqS9NzmFbngQKurotBAJAU9Qpz8B48g4,0.08
13GcaajyHzAkhGQXGvJ8aJym9XWCdcNLDY,0.00
3HPgUm5jQrMvAkY8fGVdBT2fT3RPtUwe1F,0.00
16kqMQpr1bRfBt4w63yqSnCC2dZLbHvm4Q,0.00
18p4Bp4VGXgVS9MDPbMavK1MWJQ962kFRh,0.89
1KyFhL3vUABur9UDTX66rKa7dwLDQtd139,0.21
3JeD1Lang7jbkiTLG4F5WuVsBRptXdUnWP,0.00
18jZF74uFzsFZCug8Cwmgm1PBSCGnKikua,0.00
38B822hS4XevGKBxiyhX4ynpTVtydeerkR,0.06
12D6UJDChtUNvftiy8e824zzhor4bA1yxP,0.70
1MRLj43yw22orPyrpu6y1FNkPi1MyP3R9A,6.99
1LjJBF43WERJj5HJbVXAoTLUPdTdn6iRdx,0.00
3JbVVWVwtvmc2CXxMNvU3Saksc1gtWn8oh,0.00
3MNfk4iMd3EhC97c3eemh4PLx8GzCi95dF,0.02
32z8jALviti8UzVM1DNfsyYdfWhKJJGEEc,1.12
1EM1YKoFTa6SDuqtiTmSg4rLucpRb4NQEY,0.00
3H8rADJYiwDRM6rULmTpkXVgAnuYhjrWW6,0.95
1LHykQYJQh6maEt1mjKiTtuMoPC8YLj7Yf,0.99
1L7JdKNXDjA74A4LgJdEs5amsVF1jQPyMh,0.00
12sKXjM5XW95EdMtbN7GCdVWmytT1EpDmd,1.99
3GCbfsye14TwU7QjGYHvg711FcSqeG16zf,0.00
3KPGwuybPzfLKy2Fasy14j6PW9dZdd7dRv,0.02
32UEs4MNb61skQBhfRVuGL8fzyt7WEv4ma,0.03
3KyYdxy5rofz4vaj3gCxVTkCxy7JtjLhhP,0.13
