2018-02-10 14:28:41 UTC
1BKudcgAdJoarat86qhtjYnqd1TkWP6umc,0.01
15QTXXqZrVEFuQQeFa6vsrdZzpTK67Bm76,0.06
1QC2jU6es4xzUg5s3DrXEUdRGCgtVPRaBy,0.01
13usmdUrC6fA51cWVjpvxXjPVroGQRpPjD,0.05
1EqdqWfCByhWRmAZsVtYcs6H9GzRpJbaaZ,0.01
1AzNwv2wFNioaoWjQmGjpJ7e2soVMTdrS4,16.11
1N6xYWfbL72ipS6G21u5ZFKgXxumf1xEyT,0.01
1PThcFURUBb6de7KurReAcFp339U9wAqE6,0.06
1G4eZThzxBsrswyKGejaqgKWUSCvYa8i5z,0.66
34FsVuB31T51rjLp3PhvwsnG4YSW2jZXuc,0.90
17cjW8EwcLgj7FRPzx1YFDAFRF6SJDk6Dp,0.03
3PtJRj5xKUKJ21TshP5u2G6dQMPNz2yUSc,6.47
3GzbwipiWHdQeMWVdBmWLqV5xUH9EUd5Tm,0.00
1M4w4QGSPVincuuT5BjKmHgmLHyJG7iWSW,0.03
3MdhbP9G81obpufWvtUEaJcrTSxNFNmHG6,0.00
183VMT8BeQzgzCRx7T3Vpr8fnnmQoUi9vZ,0.01
1A1UvJtJBnaPJCDa91SmTncaAa9f7tfUbw,0.01
132es3n6qQLyw2fzSRxXDMuKVcw4DL8MYe,0.04
1JdMxPa2ZhtmJpYr4Yufbd74Kqpgq4boca,0.02
15khwZcC2D8ifnLsDB4U2Bo4M7wPVgupem,0.01
1PNDJppcy4SxBGkuN8zQzVw7iC61pa9bbV,0.01
1FYGoaRVeg99P4tgwAficQouNYcxJr1J4R,0.08
3PeDTATZGbqrukm4WnYC5zeWKfERx7zYMH,0.09
3H28WVHjhrno52wsVdkjZP8Yteb9bCjJkS,2.03
1wSW8E8qVpdix1VtZc9mgK7YbybFBzQFv,0.09
35PRiZun9ygJucD6XETq9PrmrkxosUbUXP,0.00
1KtANi5xbzckL8RfBH98XYouW4BbLA6GZF,0.22
1DruiJ2h7eqxopHJGaHLFjcNufyt7hH3Jp,0.00
3DtKaAjybcmPW3KUHo9LnMicbi6aRhTVW2,0.15
158qSx9FsLTvEjgYjfeXE2yzFQ147zzHmK,0.00
1BHcQcCxCUmq8b8MHrdDRgUXTx8Y3KHpjx,0.03
36FGqRNVaxRrd2VzRCSg9MSN7rUBBMJwy5,0.00
1BnjM36W4DphP6dniRifbPJpXXh4fj4wV8,0.11
1GE4z7jKrZFKZKong1bT32b9GqKQP8gb1X,0.05
333YJNasdebCZBRAAv81xK4LqAz7kNG3eN,1.49
1KAEBDSd96sPct5CQBeZV62MJtxXMkhwu8,0.00
32fmBtBTN2miGrTWPiSnGdm5tVY4pTFxUG,0.98
3BMEXAeTpzFqhJAoJjC59SHucE7DzP4AD2,0.01
19S1pBumN2gbyhDQKbKoUM2BVNHuMsB3yZ,0.01
3GmkSCuJoMifDvrRuDWsnueUmnFkiQ95cP,0.00
1HCtUW416JzmQCas4fuxfNHSkYw7tTJPag,0.03
1A75nBpN8CfZpo1BHMnr3GipXG2yMXTzWb,0.05
3DvgCdnTddPqtDUX3fnngHMBgtkcAAhfTW,0.18
14br5DsprEThpWx5Smo6UXyPTCeKR7DPcq,0.00
3LMvqWPUNmmKdf6tqN7XX2qz1eV1U6dKks,0.20
3EG5pRPFpZWmVriSDyjVJXM19ozneC4aD5,0.09
1Burx2N5qx7XAY61L4TB8kHTM6ToPncGnX,0.00
3FJe4XrNeHT3GaSM9XAa36G2eKcyWhNDbL,0.21
1e4pxUj65JH1BcMfrLvgGK5Rcf8mQDkq8,0.34
15oeAfgXeKkfg15FsUY3TWGbEFEDdBEs11,0.00
1BHaCz6UjtusUbq2L6MMAUoGnwbjPqwQHj,1.40
3BMEXD3mJpzfWfmke1HwpkAkHPrcsmvhiU,0.01
1GtqGo5NbQRJLhCLuGiwdnsH2YmStQpeJc,0.02
17ymaJbk4fHx9pDNTyb1A12T7AJCwmLkFT,0.11
1QFPx9q6PhfX3JCRf7cRfNkzgp1B4qFDSi,0.05
35Q6VTrshS1q6XPKKHLbKRebr1zck6CkQ5,0.00
19x2QKoD5wEADUWcTvhpaDtf6EStD45a8q,0.08
17KvRqWtUF7xEGn3uFz2ZTZ4FnphZFCTwa,0.47
1EFcUF6Yv1nHrExcojJXPBZ7SgyPeT9Zzj,0.02
1Cs4Bq41yWvwGVxwxzYQtBMAzkdPT9DR64,0.24
1GMu5nXmMjXZYKkKokWuNmVGzcefwXk4e1,0.00
1KTUzznLFGCEiNpcLZ3VeND1y9tiFKzTQb,0.01
3BMEXiC5Lj6pz7yXFUMRvhLgH25dr4mh3q,0.05
18VQYfnKSHmwsmAfmSTSenvVsfmWUQDdi3,0.10
1AQea5SYwJVwntu3h6x1zDNdckawAddLzA,0.00
1epdbJGhKXm6hReCTn2FuogVbyi3PhXLG,0.06
1NDYe9yozAD7fr6yMSgFDLeFTAs8uPqJjk,0.44
1PQgs8qx2TceuEsuZ4odJA7LeSEeRYw87e,0.02
159nRdU6PTstk9VxhkWmDCNzPMtpZ17ZQU,0.09
397iVMiTamBZz3ZLyUXinyxWJ3jzN7yqKs,0.07
1Frh3JtQoq2quHTWt1ZvicwRXSmSVGx3S4,1.99
15nrgyLVsPZEhKJVKxEJEAQhUrv5FL5g4m,0.02
1EQ9yGUFQHg6XyFhuH2BfW5vQybFkgb41q,0.23
1QHd9WMwiJcb7SoUpP9QGBanExZ7rYBgrF,0.00
1dMyMCdULmdaMSmPZmfZum7QRAVPj1ado,0.00
18CaVX9h25aNWoiPa7sW7BDkBn6wacWGyW,0.53
1EZUNqKK14dYiYtx2ib1vRMzjywFomdtmt,0.03
3BMEXCr8BY9k8uuyDYZ1x3dUsK3P9okGn9,0.01
123GEb1ruc4CAjRhxtgExAEyhuhx6RLKMV,0.11
3P9y3Dvc33YhoyngYjWnXqWWoXD1yHe49H,0.00
1Kcf1GQVJQ9Vc34BHqkxV7GeWtWbAowTM7,0.05
39fJLp8iMsUVj9PwiiV5mM3ifrxoR9Jvzm,0.04
19PXbJHNxotNsdHWdokStFaMZ4k4PexM2S,3.23
131j2KrDpfDUHfMiiFsxZcNHztRiwuNeUm,0.05
33ZxSAosWhMbe4DMxBiT8j2RmP6aFD3ezK,0.11
3BMEXos7KMDcgCNb4RCn7pAXSz3a43t9bx,0.01
3BMEXCp1DFxFQncQXy9PsQSLrRaQehsLLz,0.08
1A8pPfFhLhKy3eVC98btcjz1SsXNqLD2Jq,0.02
1BWpFci1z2Z8Cq6eFd5NvRr4tw5zUsEzmQ,0.06
1EjUHz32QZ7UP1LGnNxuENeD1pGhvFnJie,0.02
19XvKRHVGWLCThetcyKccVEdZekri9tpNi,0.00
1GeZ2qoqDSa3m5q5nBwjjmg5ZungtP341b,29541.68
15D65XKSPuwjLuTgayUVTySp5V2rb5sVeu,0.00
38mh42vASpm5jSVQwfowKDS3JW3Y12kSNC,0.24
1PMALPQHosjdpCjViYzJEkRobLnkoorQAW,0.06
3FSFeCPvqS7WfnejVQnuhgfHu2zst4fmsu,0.01
